fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_roc_auc,model
0.11271858215332031,0.047928810119628906,0.8666666666666667,0.8722222222222221,0.8666666666666667,0.8654600301659126,0.8616071428571429,SVM-linear-scale-1
0.3821096420288086,0.049733877182006836,0.8,0.8019138755980861,0.8,0.7972222222222223,0.8144796380090498,SVM-linear-scale-1
0.3661623001098633,0.05850696563720703,0.8333333333333334,0.8491704374057316,0.8333333333333334,0.8327771598071931,0.8705357142857143,SVM-linear-scale-1
0.1741483211517334,0.0357050895690918,0.8,0.8,0.8,0.8,0.8577777777777778,SVM-linear-scale-1
0.31502223014831543,0.04932451248168945,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8266666666666667,SVM-linear-scale-1
0.004357814788818359,0.019860267639160156,0.9,0.9022222222222223,0.9,0.900111234705228,0.8482142857142857,SVM-poly-scale-1
0.004359006881713867,0.019210338592529297,0.8333333333333334,0.8511904761904762,0.8333333333333334,0.8338895068594735,0.846153846153846,SVM-poly-scale-1
0.004346609115600586,0.020464420318603516,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9241071428571428,SVM-poly-scale-1
0.006020545959472656,0.0269014835357666,0.8333333333333334,0.8348214285714285,0.8333333333333334,0.8331479421579533,0.8755555555555556,SVM-poly-scale-1
0.0060002803802490234,0.021212339401245117,0.9,0.9017857142857143,0.9,0.899888765294772,0.9822222222222223,SVM-poly-scale-1
0.003610849380493164,0.029135465621948242,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9107142857142857,SVM-rbf-scale-1
0.004567146301269531,0.01935863494873047,0.8,0.8,0.8,0.8,0.918552036199095,SVM-rbf-scale-1
0.0041654109954833984,0.01833343505859375,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9196428571428572,SVM-rbf-scale-1
0.004851102828979492,0.020921945571899414,0.8,0.8054298642533937,0.8,0.7991071428571428,0.9022222222222223,SVM-rbf-scale-1
0.005399465560913086,0.029544591903686523,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9866666666666667,SVM-rbf-scale-1
0.0072252750396728516,0.025925874710083008,0.5666666666666667,0.563317384370016,0.5666666666666667,0.5592380952380952,0.5982142857142857,SVM-sigmoid-scale-1
0.008364439010620117,0.027828693389892578,0.43333333333333335,0.45185185185185184,0.43333333333333335,0.43018168335187246,0.3981900452488688,SVM-sigmoid-scale-1
0.009363651275634766,0.027837753295898438,0.5,0.5185185185185185,0.5,0.48000000000000004,0.3973214285714286,SVM-sigmoid-scale-1
0.009753227233886719,0.022625207901000977,0.6333333333333333,0.6339285714285715,0.6333333333333333,0.6329254727474972,0.6755555555555556,SVM-sigmoid-scale-1
0.008128166198730469,0.023084163665771484,0.6333333333333333,0.638888888888889,0.6333333333333333,0.6296296296296297,0.6444444444444444,SVM-sigmoid-scale-1
0.014938831329345703,0.02196955680847168,0.8666666666666667,0.8722222222222221,0.8666666666666667,0.8654600301659126,0.8616071428571429,SVM-linear-auto-1
0.013184785842895508,0.016068696975708008,0.8,0.8019138755980861,0.8,0.7972222222222223,0.8144796380090498,SVM-linear-auto-1
0.005421876907348633,0.015774011611938477,0.8333333333333334,0.8491704374057316,0.8333333333333334,0.8327771598071931,0.8705357142857143,SVM-linear-auto-1
0.016532421112060547,0.015645503997802734,0.8,0.8,0.8,0.8,0.8577777777777778,SVM-linear-auto-1
0.02338552474975586,0.019165992736816406,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8266666666666667,SVM-linear-auto-1
0.005608081817626953,0.024913549423217773,0.8666666666666667,0.8744047619047619,0.8666666666666667,0.8666666666666667,0.8482142857142857,SVM-poly-auto-1
0.0037794113159179688,0.01552128791809082,0.8,0.8,0.8,0.8,0.8506787330316742,SVM-poly-auto-1
0.004335165023803711,0.025086641311645508,0.8333333333333334,0.8355555555555557,0.8333333333333334,0.8335187245087134,0.8928571428571429,SVM-poly-auto-1
0.005225658416748047,0.024721860885620117,0.7333333333333333,0.7375565610859728,0.7333333333333333,0.7321428571428572,0.7555555555555555,SVM-poly-auto-1
0.00619196891784668,0.024387598037719727,0.7666666666666667,0.8,0.7666666666666667,0.7599999999999999,0.8977777777777778,SVM-poly-auto-1
0.006212711334228516,0.09559392929077148,0.5333333333333333,0.28444444444444444,0.5333333333333333,0.3710144927536232,0.59375,SVM-rbf-auto-1
0.0064470767974853516,0.10191011428833008,0.5666666666666667,0.32111111111111107,0.5666666666666667,0.40992907801418443,0.5588235294117647,SVM-rbf-auto-1
0.006695985794067383,0.10007333755493164,0.4666666666666667,0.21777777777777776,0.4666666666666667,0.29696969696969694,0.53125,SVM-rbf-auto-1
0.006895542144775391,0.0987691879272461,0.5,0.25,0.5,0.3333333333333333,0.5666666666666667,SVM-rbf-auto-1
0.0068874359130859375,0.09725308418273926,0.5,0.25,0.5,0.3333333333333333,0.5,SVM-rbf-auto-1
0.0043447017669677734,0.027286052703857422,0.5333333333333333,0.28444444444444444,0.5333333333333333,0.3710144927536232,0.5,SVM-sigmoid-auto-1
0.0028238296508789062,0.017126798629760742,0.43333333333333335,0.1877777777777778,0.43333333333333335,0.262015503875969,0.5,SVM-sigmoid-auto-1
0.004429817199707031,0.02660965919494629,0.4666666666666667,0.21777777777777776,0.4666666666666667,0.29696969696969694,0.5,SVM-sigmoid-auto-1
0.002877473831176758,0.015130281448364258,0.5,0.25,0.5,0.3333333333333333,0.5,SVM-sigmoid-auto-1
0.002722024917602539,0.01516103744506836,0.5,0.25,0.5,0.3333333333333333,0.5,SVM-sigmoid-auto-1
0.009632349014282227,0.015226125717163086,0.8666666666666667,0.8722222222222221,0.8666666666666667,0.8654600301659126,0.8616071428571429,SVM-linear-scale-2
0.021509885787963867,0.01909780502319336,0.8,0.8019138755980861,0.8,0.7972222222222223,0.8144796380090498,SVM-linear-scale-2
0.00803065299987793,0.02130413055419922,0.8333333333333334,0.8491704374057316,0.8333333333333334,0.8327771598071931,0.8705357142857143,SVM-linear-scale-2
0.01559758186340332,0.01578831672668457,0.8,0.8,0.8,0.8,0.8577777777777778,SVM-linear-scale-2
0.013445138931274414,0.015380859375,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8266666666666667,SVM-linear-scale-2
0.0042536258697509766,0.025351285934448242,0.8666666666666667,0.8744047619047619,0.8666666666666667,0.8666666666666667,0.8526785714285714,SVM-poly-scale-2
0.005322456359863281,0.026046276092529297,0.8333333333333334,0.8511904761904762,0.8333333333333334,0.8338895068594735,0.8506787330316742,SVM-poly-scale-2
0.005027055740356445,0.025809764862060547,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9196428571428571,SVM-poly-scale-2
0.005643606185913086,0.024431467056274414,0.8333333333333334,0.8348214285714285,0.8333333333333334,0.8331479421579533,0.8755555555555555,SVM-poly-scale-2
0.0035338401794433594,0.015508174896240234,0.9333333333333333,0.9411764705882353,0.9333333333333333,0.9330357142857143,0.9911111111111112,SVM-poly-scale-2
0.0043487548828125,0.016133785247802734,0.8333333333333334,0.8340874811463047,0.8333333333333334,0.8327721661054994,0.8928571428571428,SVM-rbf-scale-2
0.002839326858520508,0.01566481590270996,0.8333333333333334,0.8363095238095238,0.8333333333333334,0.8338945005611672,0.9276018099547512,SVM-rbf-scale-2
0.004403829574584961,0.02580118179321289,0.8333333333333334,0.8355555555555557,0.8333333333333334,0.8335187245087134,0.9151785714285714,SVM-rbf-scale-2
0.004052877426147461,0.025476455688476562,0.8,0.8054298642533937,0.8,0.7991071428571428,0.9111111111111112,SVM-rbf-scale-2
0.0029342174530029297,0.01552271842956543,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9822222222222223,SVM-rbf-scale-2
0.003640413284301758,0.01573920249938965,0.6,0.5981481481481482,0.6,0.5963800904977375,0.5714285714285714,SVM-sigmoid-scale-2
0.0030031204223632812,0.015504121780395508,0.8333333333333334,0.8433333333333335,0.8333333333333334,0.8292205248726989,0.7692307692307692,SVM-sigmoid-scale-2
0.004642963409423828,0.0252230167388916,0.8666666666666667,0.8744047619047619,0.8666666666666667,0.8666666666666667,0.90625,SVM-sigmoid-scale-2
0.006597280502319336,0.0250856876373291,0.6333333333333333,0.6339285714285715,0.6333333333333333,0.6329254727474972,0.6533333333333333,SVM-sigmoid-scale-2
0.0033724308013916016,0.015848636627197266,0.8333333333333334,0.8348214285714285,0.8333333333333334,0.8331479421579533,0.8044444444444445,SVM-sigmoid-scale-2
0.015486478805541992,0.020807504653930664,0.8666666666666667,0.8722222222222221,0.8666666666666667,0.8654600301659126,0.8616071428571429,SVM-linear-auto-2
0.02182912826538086,0.016745805740356445,0.8,0.8019138755980861,0.8,0.7972222222222223,0.8144796380090498,SVM-linear-auto-2
0.008059263229370117,0.01961684226989746,0.8333333333333334,0.8491704374057316,0.8333333333333334,0.8327771598071931,0.8705357142857143,SVM-linear-auto-2
