fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_roc_auc,model
2.8349862098693848,0.036908626556396484,0.9965349214943151,0.9965649408967098,0.9965349214943151,0.9965482860685078,0.9982152476349471,LogReg
2.1354618072509766,0.026696443557739258,0.9968597726042231,0.9968983846169183,0.9968597726042231,0.9968762925025417,0.9989434506059522,LogReg
2.9257965087890625,0.018311262130737305,0.9955603681645913,0.99563505151802,0.9955603681645913,0.9955924957496267,0.9984033100077752,LogReg
1.7381393909454346,0.02434825897216797,0.9976177585273416,0.9976286239444753,0.9976177585273416,0.9976227383161616,0.9992746670650013,LogReg
1.7047228813171387,0.019990205764770508,0.9959935029778019,0.9961352656197325,0.9959935029778019,0.9960466514957225,0.9991698169575658,LogReg
0.08005595207214355,7.498076677322388,0.9964266377910125,0.9965043527497746,0.9964266377910125,0.9964573341215712,0.9955439065108513,KNN
0.08005595207214355,13.35082197189331,0.9961017866811045,0.9963433882521658,0.9961017866811045,0.9961811726239819,0.9950166652605201,KNN
0.0671839714050293,13.80631709098816,0.9963183540877097,0.9964912701766393,0.9963183540877097,0.9963780776562889,0.9906147184654923,KNN
0.06528186798095703,14.216916799545288,0.9953438007579859,0.9955629235472103,0.9953438007579859,0.9954238827599113,0.9947799967060789,KNN
0.0629582405090332,13.342630386352539,0.9966432051976177,0.9968467505201509,0.9966432051976177,0.9967074561898054,0.994926978363534,KNN
13.74120020866394,5.363693952560425,0.9963183540877097,0.9962878101741589,0.9963183540877097,0.9962120165464832,0.9994079020589872,SVM
13.635680675506592,5.749749183654785,0.9966432051976177,0.9966505576043462,0.9966432051976177,0.9966467686494838,0.9984411168876257,SVM
7.919245958328247,2.8574345111846924,0.9967514889009204,0.9967013583454328,0.9967514889009204,0.9967094488274493,0.9969133851934413,SVM
7.770370244979858,2.861952543258667,0.9955603681645913,0.9954604093442274,0.9955603681645913,0.9954577257769017,0.9989811825177048,SVM
8.180074691772461,3.4162909984588623,0.9953438007579859,0.9952852650637234,0.9953438007579859,0.9953090453074033,0.9987657370914675,SVM
0.38658952713012695,0.20115399360656738,1.0,1.0,1.0,1.0,1.0,GNB
0.39083003997802734,0.185347318649292,1.0,1.0,1.0,1.0,1.0,GNB
0.2583639621734619,0.133131742477417,1.0,1.0,1.0,1.0,1.0,GNB
0.3816215991973877,0.18237829208374023,1.0,1.0,1.0,1.0,1.0,GNB
0.37944650650024414,0.20728659629821777,1.0,1.0,1.0,1.0,1.0,GNB
