fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_roc_auc,model
6.434211048996076,0.0,0.9722341154307245,0.9723350378071349,0.9722341154307245,0.9722345715573802,0.99034838865712,LogReg
6.6696905109565705,0.0,0.9713135810926529,0.9715537268855865,0.9713135810926529,0.9713094849541306,0.988782415969224,LogReg
7.735697603027802,0.0,0.9730476108922761,0.9731439857916632,0.9730476108922761,0.9730451337116274,0.9909068369561281,LogReg
7.662736632977612,0.0,0.9735828052748758,0.973764305652881,0.9735828052748758,0.9735799215593428,0.9906871027138272,LogReg
7.52644904400222,0.0,0.9702639635203699,0.9704520938937601,0.9702639635203699,0.9702601662259255,0.988072922963352,LogReg
25.780952025030274,0.0,0.9783995547182737,0.978402689071821,0.9783995547182737,0.9783997654399653,0.9925486800309675,KNN
25.67919733398594,0.0,0.9778857681109779,0.9778952948917492,0.9778857681109779,0.9778855903950898,0.99266235934796,KNN
25.731094571005087,0.0,0.9786564480219215,0.9786590113534152,0.9786564480219215,0.9786562723853584,0.9923877647146992,KNN
25.820732867054176,0.0,0.9792558657304333,0.979270788954627,0.9792558657304333,0.9792556253636735,0.9930915687671227,KNN
25.836429058981594,0.0,0.9774785382458093,0.9774860305001938,0.9774785382458093,0.9774783257551911,0.9922693701165379,KNN
1649.479684918013,0.0,0.9780998458640178,0.978351723099387,0.9780998458640178,0.978099371538651,0.9936651621123724,SVM
1588.2256101769744,0.0,0.9780356225381058,0.9783339750629123,0.9780356225381058,0.9780318242281033,0.9932274024222928,SVM
1706.0152586540207,0.0,0.9791702346292174,0.9793729159549989,0.9791702346292174,0.9791668171798262,0.9934038245282862,SVM
1621.3314281770145,0.0,0.9790203802020894,0.9792835935003713,0.9790203802020894,0.9790171656153464,0.993515900108666,SVM
2179.8282525250106,0.0,0.9768791077048232,0.9771308920158447,0.9768791077048232,0.976875327202,0.9921656110976679,SVM
1.1061379209859297,0.0,0.948749785922247,0.9487512928168385,0.948749785922247,0.9487500941033842,0.9714759714017627,GNB
1.103193574002944,0.0,0.948514300393903,0.9485180130898551,0.948514300393903,0.9485140871122509,0.9710914222048133,GNB
1.1404576679924503,0.0,0.95091197122795,0.9509136812337309,0.95091197122795,0.9509121633764223,0.973265295607581,GNB
1.119290633010678,0.0,0.9518325055660216,0.9518445003479042,0.9518325055660216,0.9518320100228186,0.9726179626088294,GNB
1.1164588449755684,0.0,0.9482134829055254,0.9482134896608612,0.9482134829055254,0.9482134858486126,0.9709561845488218,GNB
