fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_roc_auc,model
6.963404778973199,0.0,0.9854316990863947,0.9854984857601836,0.9854316990863947,0.9854314374853977,0.9945206520883324,LogReg
6.970729222986847,0.0,0.9846635024280501,0.9847459760042586,0.9846635024280501,0.9846616656429267,0.9944184970446585,LogReg
6.970698873978108,0.0,0.9852122143268677,0.9852918782884034,0.9852122143268677,0.9852110789211378,0.9954046534034882,LogReg
7.06175446906127,0.0,0.9842245329089961,0.9842933738177257,0.9842245329089961,0.984224063930487,0.9945707264291055,LogReg
6.7180474740453064,0.0,0.9866110623353819,0.9866744440512424,0.9866110623353819,0.9866106178959294,0.9955798814872616,LogReg
20.102696686051786,0.0,0.9903975417706933,0.9904149216655554,0.9903975417706933,0.9903975363064126,0.9956108567176362,KNN
20.1663153009722,0.0,0.9885044857197728,0.9885237774906092,0.9885044857197728,0.9885039429673782,0.9953864859702614,KNN
20.18201800796669,0.0,0.9901231858212846,0.9901433870037084,0.9901231858212846,0.9901229077092587,0.9961922679131948,KNN
20.243600275018252,0.0,0.9895470383275261,0.9895582427456577,0.9895470383275261,0.9895470027323127,0.9957124920303546,KNN
20.139855913002975,0.0,0.9908362598770851,0.9908541372439801,0.9908362598770851,0.9908361733748867,0.9959786735628975,KNN
321.9808275770629,0.0,0.9885044857197728,0.9885847499616081,0.9885044857197728,0.9885042195904565,0.9965808734144189,SVM
641.3595721649472,0.0,0.9872698839474334,0.9873700823901754,0.9872698839474334,0.9872681555712254,0.9955814068966133,SVM
355.6855717280414,0.0,0.9885593569096546,0.9886541691276665,0.9885593569096546,0.9885583598006931,0.9968347913796867,SVM
317.1216737990035,0.0,0.9876539822766056,0.9877444614331119,0.9876539822766056,0.9876534913667218,0.9966659801325914,SVM
309.37377438903786,0.0,0.988751097453907,0.9888505829809658,0.988751097453907,0.9887505162041159,0.9971941938087483,SVM
0.5664968120399863,0.0,0.995116464100524,0.9951345836859692,0.995116464100524,0.9951164604613875,0.9952531803449766,GNB
0.5618838439695537,0.0,0.9946226233915882,0.9946489188911863,0.9946226233915882,0.9946223233861495,0.9947091078218876,GNB
0.5629977789940313,0.0,0.9952262064802875,0.9952421869423466,0.9952262064802875,0.9952260932406746,0.9953932314131081,GNB
0.5593901179963723,0.0,0.9950067217207605,0.9950359715145174,0.9950067217207605,0.9950066664703546,0.9951407978055864,GNB
0.5541580899152905,0.0,0.9958022388059702,0.9958145992577341,0.9958022388059702,0.9958022114886388,0.9959044009118648,GNB
