fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_roc_auc,model
7.985743070021272,0.0,0.9722127076554204,0.9723166066713653,0.9722127076554204,0.9722131492975193,0.9903352289747607,LogReg
7.845152565045282,0.0,0.9714206199691728,0.9716544823301034,0.9714206199691728,0.9714166410069874,0.9887607240141428,LogReg
8.049668675055727,0.0,0.9730476108922761,0.9731439857916632,0.9730476108922761,0.9730451337116274,0.9909068112909457,LogReg
8.324306835071184,0.0,0.9735613974995718,0.9737436843231122,0.9735613974995718,0.9735584995821281,0.9906871485431922,LogReg
8.527010665973648,0.0,0.9702639635203699,0.9704520938937601,0.9702639635203699,0.9702601662259255,0.9880724976463376,LogReg
31.883248707978055,0.0,0.9783995547182737,0.978402689071821,0.9783995547182737,0.9783997654399653,0.9925486800309675,KNN
32.05884307692759,0.0,0.9778857681109779,0.9778952948917492,0.9778857681109779,0.9778855903950898,0.99266235934796,KNN
32.110080801998265,0.0,0.9786564480219215,0.9786590113534152,0.9786564480219215,0.9786562723853584,0.9923877647146992,KNN
32.32556123600807,0.0,0.9792558657304333,0.979270788954627,0.9792558657304333,0.9792556253636735,0.9930915687671227,KNN
32.16184154700022,0.0,0.9774785382458093,0.9774860305001938,0.9774785382458093,0.9774783257551911,0.9922693701165379,KNN
1433.5207309699617,0.0,0.9780998458640178,0.978351723099387,0.9780998458640178,0.978099371538651,0.9936651621123724,SVM
1371.3892566579161,0.0,0.9780356225381058,0.9783339750629123,0.9780356225381058,0.9780318242281033,0.9932274024222928,SVM
1473.2590626929887,0.0,0.9791702346292174,0.9793729159549989,0.9791702346292174,0.9791668171798262,0.9934038245282862,SVM
1400.8182770520216,0.0,0.9790203802020894,0.9792835935003713,0.9790203802020894,0.9790171656153464,0.993515900108666,SVM
1939.2989039529348,0.0,0.9768791077048232,0.9771308920158447,0.9768791077048232,0.976875327202,0.9921656110976679,SVM
0.7102701850235462,0.0,0.948749785922247,0.9487512928168385,0.948749785922247,0.9487500941033842,0.9714759714017627,GNB
0.7055399880046025,0.0,0.948514300393903,0.9485180130898551,0.948514300393903,0.9485140871122509,0.9710914222048133,GNB
0.7055331850424409,0.0,0.95091197122795,0.9509136812337309,0.95091197122795,0.9509121633764223,0.973265295607581,GNB
0.7049508870113641,0.0,0.9518325055660216,0.9518445003479042,0.9518325055660216,0.9518320100228186,0.9726179626088294,GNB
0.7134592169895768,0.0,0.9482134829055254,0.9482134896608612,0.9482134829055254,0.9482134858486126,0.9709561845488218,GNB
