fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_roc_auc,model
15.406715631484985,0.15772175788879395,0.9011546347253696,0.9013477051842628,0.9011546347253696,0.9011560592145009,0.9611728311662928,LogReg
23.133741855621338,0.09863519668579102,0.9003561022984785,0.9004361281388122,0.9003561022984785,0.900355027295822,0.9601230701122332,LogReg
15.190359592437744,0.24799132347106934,0.8990396028919823,0.8992518293529111,0.8990396028919823,0.8990384845322099,0.9592749435788026,LogReg
23.008761644363403,0.10275435447692871,0.9004640120858962,0.9005223195643168,0.9004640120858962,0.9004621331089139,0.9594604429942086,LogReg
15.261313915252686,0.16409754753112793,0.9003129383835113,0.9004668844832593,0.9003129383835113,0.900314161877549,0.9597791704235424,LogReg
0.4112703800201416,271.4734275341034,0.9396352649185281,0.9397670719720277,0.9396352649185281,0.9396369663947144,0.9750881063616519,KNN
0.5412561893463135,403.85359168052673,0.9384266752994497,0.9384645144871542,0.9384266752994497,0.9384268652737268,0.9749319781575891,KNN
0.5409293174743652,273.16896080970764,0.9379950361497787,0.9380854448342107,0.9379950361497787,0.9379963361990418,0.974249828463081,KNN
0.44590163230895996,274.28617548942566,0.936138987806194,0.9361887510562681,0.936138987806194,0.9361381204292065,0.9724527034089071,KNN
0.40267038345336914,404.61948132514954,0.936851192403151,0.9369361706068775,0.936851192403151,0.9368528215245497,0.974088437086334,KNN
7713.660009384155,1628.7621266841888,0.9382540196395813,0.9383437537925607,0.9382540196395813,0.9382560721248845,0.9803850944059567,SVM
4767.351352453232,1750.5411088466644,0.9365490449983813,0.9365922669079487,0.9365490449983813,0.9365491565361065,0.9796308858775606,SVM
4746.3990268707275,1747.022572517395,0.9369375202330852,0.9369908821195958,0.9369375202330852,0.936939064128111,0.9796634565288549,SVM
7036.367084026337,1640.2791121006012,0.9344340131649941,0.9344627994945328,0.9344340131649941,0.9344336703903581,0.9785139109069726,SVM
4713.664873123169,1750.7624921798706,0.9361605697636776,0.9362212400036112,0.9361605697636776,0.9361623282273757,0.9787756570861549,SVM
1.925891399383545,1.105376958847046,0.9479443185496924,0.952905332562816,0.9479443185496924,0.947834718790177,0.9986110607119236,GNB
2.6633384227752686,1.212106704711914,0.9480306463796266,0.952946666316689,0.9480306463796266,0.9479039402204301,0.9990380958835694,GNB
2.6612133979797363,0.9989492893218994,0.9449228445019964,0.9504370422591915,0.9449228445019964,0.9447855383121551,0.99909971183482,GNB
1.8773140907287598,0.9576289653778076,0.9466062371857128,0.9517702782022313,0.9466062371857128,0.9464612117980283,0.999030337965132,GNB
1.9200162887573242,1.1084449291229248,0.9480522283371102,0.9529884048162296,0.9480522283371102,0.9479402143501594,0.9988415476184895,GNB
