fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_roc_auc,model
8.312459230422974,0.06646490097045898,0.9088213491475167,0.9090006382736672,0.9088213491475167,0.9088037738782851,0.9669024626042879,LogReg
12.004278659820557,0.06903672218322754,0.9076004011686216,0.9078060112405699,0.9076004011686216,0.9075909473395631,0.9653365381976239,LogReg
8.185542821884155,0.07143425941467285,0.9064012558322069,0.9065562168078201,0.9064012558322069,0.9063863170288117,0.9652234346635103,LogReg
8.502083539962769,0.06742167472839355,0.9076222038111019,0.907782833511409,0.9076222038111019,0.9076026159004636,0.9646099904471188,LogReg
12.160968780517578,0.06823515892028809,0.908535920636651,0.9086273166439717,0.908535920636651,0.9085246803066142,0.9667146942075734,LogReg
0.24264121055603027,275.1633005142212,0.9418959577900842,0.941969820059023,0.9418959577900842,0.9418906741750201,0.9764804996943083,KNN
0.3335564136505127,185.0567765235901,0.941154667945755,0.9412342111042552,0.941154667945755,0.9411528165486557,0.9763418658407138,KNN
0.33635830879211426,275.1560711860657,0.9395848776871757,0.9396600617997426,0.9395848776871757,0.9395798098129531,0.9755985444209077,KNN
0.2656083106994629,187.07714891433716,0.9423320106396895,0.9423999261637398,0.9423320106396895,0.9423259026944596,0.9763656392850621,KNN
0.23156261444091797,184.7050416469574,0.941545841055271,0.941621049722587,0.941545841055271,0.9415401361703883,0.9754811437810536,KNN
2628.27037358284,992.0287749767303,0.9430733004840187,0.943158902139061,0.9430733004840187,0.9430675569952164,0.9830020116561683,SVM
3905.8117311000824,910.9980494976044,0.9430951031264989,0.9431952916120088,0.9430951031264989,0.9430927532715829,0.982481846454858,SVM
3750.056786775589,921.9663589000702,0.9407622203811102,0.9408808232222583,0.9407622203811102,0.9407552047220346,0.9827116240967233,SVM
2503.5019376277924,965.4750080108643,0.9417869445776829,0.9419221522982012,0.9417869445776829,0.9417770181568822,0.9833028164455601,SVM
2642.1129853725433,964.7292399406433,0.9439223809004688,0.944031117559514,0.9439223809004688,0.9439152873424287,0.9831715822454115,SVM
1.1573870182037354,0.6199007034301758,0.9996293550778355,0.999629627752393,0.9996293550778355,0.9996293540803827,0.999670603127482,GNB
1.6920177936553955,0.581244707107544,0.9993895260105525,0.9993902718879232,0.9993895260105525,0.9993895264980759,0.9994124283634909,GNB
1.2264492511749268,0.708723783493042,0.9997165656477565,0.9997167253152427,0.9997165656477565,0.9997165651660723,0.9997587103738185,GNB
1.0504570007324219,0.6309959888458252,0.9995857497928748,0.9995860894154827,0.9995857497928748,0.9995857480529432,0.9996036436646766,GNB
1.694808006286621,0.5754392147064209,0.9995639376430829,0.9995643147454801,0.9995639376430829,0.9995639361131574,0.9996042855577069,GNB
